"id","date","assetid","assetname","telemetryid","telemetryname","containerid","sensorid","value","valueasstr","datatype","tenantid","timeseriedataloglabelrelationid"
"28347771-02ef-41f5-a8ad-2f99d7138f63",2022-11-17 00:01:13.742,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.58,"24.58",0,d06de686-be8e-4504-070c-08da59c702e6,
"4aacadcb-cf91-46b5-bbd0-8bf4a2e65faf",2022-11-17 00:01:13.742,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.58,"24.58",0,d06de686-be8e-4504-070c-08da59c702e6,
c6c7eb2c-2b50-4ba8-a270-c39b0862f691,2022-11-17 00:01:13.742,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.58,"24.58",0,d06de686-be8e-4504-070c-08da59c702e6,
"0dc6d0a6-96ce-48d5-93bf-0454bdd2cb1e",2022-11-17 00:05:47.059,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
a3291d2b-6128-4a32-b64f-e48fd10358a6,2022-11-17 00:05:47.059,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"3626277b-0471-454c-bc5e-9c9362631b2c",2022-11-17 00:05:47.059,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"0835c097-4295-4cbc-bbef-df81ef3a3803",2022-11-17 00:10:21.505,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.57,"24.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"21278480-ab75-4746-8861-61369186c516",2022-11-17 00:10:21.505,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.57,"24.57",0,d06de686-be8e-4504-070c-08da59c702e6,
"611f7ee4-0e64-4249-a3f3-b539280e8b1c",2022-11-17 00:10:21.505,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.57,"24.57",0,d06de686-be8e-4504-070c-08da59c702e6,
c089d41b-883a-4c47-b5af-c9f4967650ad,2022-11-17 00:14:49.767,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"62f25ee4-a209-4218-b617-e9a980c8fb30",2022-11-17 00:14:49.767,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"97e92301-fd2f-40ae-97a0-f5f4a7cd3a31",2022-11-17 00:14:49.767,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
d8f19f2b-b4d3-40ca-b5a8-454eaf309dff,2022-11-17 00:19:22.844,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
"3200667a-61c2-4898-9a44-b659cdced5dd",2022-11-17 00:19:22.844,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
f8529fcd-89dd-4f49-a5f4-89c57c91a7e8,2022-11-17 00:19:22.844,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
"1fe84286-f0fd-47c4-9154-53408761cfdc",2022-11-17 00:23:51.585,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"29be84b4-e25d-4a4f-a2c0-cf8e04eeef13",2022-11-17 00:23:51.585,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"3bd37fae-8d68-434d-b184-12b611069224",2022-11-17 00:23:51.585,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.56,"24.56",0,d06de686-be8e-4504-070c-08da59c702e6,
"25fbf2bd-dea4-459e-8c36-9096d962db5b",2022-11-17 00:32:50.802,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
ee526df0-6d1a-49e6-9501-eb505e97366b,2022-11-17 00:32:50.802,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"897ab033-fded-4feb-934f-e267efc0fa07",2022-11-17 00:32:50.802,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
af7420ea-1c40-4126-9ece-5811a93398f4,2022-11-17 00:28:22.149,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.55,"24.55",0,d06de686-be8e-4504-070c-08da59c702e6,
"93da8c7b-4f58-40b2-8f1e-27a0fe798662",2022-11-17 00:28:22.149,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.55,"24.55",0,d06de686-be8e-4504-070c-08da59c702e6,
e5cc0a78-80cb-4886-9337-f94035d716a0,2022-11-17 00:28:22.149,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.55,"24.55",0,d06de686-be8e-4504-070c-08da59c702e6,
"20360fc8-208a-4f56-b620-0220cd47964b",2022-11-17 00:37:19.138,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.52,"24.52",0,d06de686-be8e-4504-070c-08da59c702e6,
c63e3c1b-e5c0-41b5-aed3-23ae7c0d977e,2022-11-17 00:37:19.138,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.52,"24.52",0,d06de686-be8e-4504-070c-08da59c702e6,
"9d746fdc-11f6-42b9-88d5-698a5e3b73f0",2022-11-17 00:37:19.138,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.52,"24.52",0,d06de686-be8e-4504-070c-08da59c702e6,
d75dec95-aaa3-4487-93a6-27e723022099,2022-11-17 00:41:49.190,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
c93d448d-f969-456e-8b5f-86770708d83a,2022-11-17 00:41:49.190,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"15211edc-6a65-4796-b809-2f99dc5e3dab",2022-11-17 00:41:49.190,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"748e9612-c776-408d-ad47-a87013c636df",2022-11-17 00:46:16.085,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
f9abb275-e251-48e2-a07f-62c299d6cb69,2022-11-17 00:46:16.085,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
"64af3003-0b53-42fc-bbc0-b773f7a19dc1",2022-11-17 00:46:16.085,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.54,"24.54",0,d06de686-be8e-4504-070c-08da59c702e6,
f9d6df2a-2723-42fc-81f9-c12180044e5c,2022-11-17 00:55:11.536,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"60f4ecab-a7c6-4d25-be7f-0030e54c2259",2022-11-17 00:50:42.296,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.51,"24.51",0,d06de686-be8e-4504-070c-08da59c702e6,
"2dafdc5d-4b3b-4731-a179-1a97401a6f28",2022-11-17 00:50:42.296,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.51,"24.51",0,d06de686-be8e-4504-070c-08da59c702e6,
"68185f1d-a929-43aa-9f81-e55a36901f2f",2022-11-17 00:50:42.296,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.51,"24.51",0,d06de686-be8e-4504-070c-08da59c702e6,
"159b16a6-fe88-4160-8c07-0adce1121b0a",2022-11-17 00:55:11.536,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"0316fecc-fc76-4ee4-b974-b7db9cfdc183",2022-11-17 00:55:11.536,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.53,"24.53",0,d06de686-be8e-4504-070c-08da59c702e6,
"531e4212-ef40-4fb4-8d18-592e2d9c8b14",2022-11-17 00:59:40.099,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.50,"24.50",0,d06de686-be8e-4504-070c-08da59c702e6,
f3628617-dc1d-4ba7-965d-0eea15277e38,2022-11-17 00:59:40.099,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.50,"24.50",0,d06de686-be8e-4504-070c-08da59c702e6,
db98b919-78f4-40af-94a8-45a0aa2749e1,2022-11-17 00:59:40.099,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.50,"24.50",0,d06de686-be8e-4504-070c-08da59c702e6,
"33659993-0118-45cf-af55-8628dcd6f3e7",2022-11-17 01:04:05.719,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"64634c08-4691-411b-be04-0c5bf795d420",2022-11-17 01:04:05.719,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
e3541744-bb89-4bb1-8ec2-db840a716f0f,2022-11-17 01:04:05.719,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"25a0c721-8fc2-43d6-8179-93a86f000bc8",2022-11-17 01:08:35.183,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"44dbd314-ea3a-4acd-864f-13b8d26d2ba9",2022-11-17 01:08:35.183,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"281f98ad-d03e-4920-8f1b-33153336e74f",2022-11-17 01:08:35.183,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"668e8996-0c17-4c24-8382-038a5af0a2a2",2022-11-17 01:13:05.686,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
a4711614-0d8c-4737-a395-e20f960bc05b,2022-11-17 01:13:05.686,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"0911fd05-ab3b-45f0-b961-7689f5881164",2022-11-17 01:13:05.686,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
"239a3161-509b-4dfa-ba7c-8581bfc84c3b",2022-11-17 01:17:37.633,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
f10d5272-543a-499a-be6d-08dd7a3df4f0,2022-11-17 01:17:37.633,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
e3d6f358-1995-4189-9786-3aac1360b9ea,2022-11-17 01:17:37.633,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"76c3dbfd-e171-4879-af39-552760e603e5",2022-11-17 01:22:04.472,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"8ff18c2c-74a4-4b5c-8925-b2c7cac426cb",2022-11-17 01:22:04.472,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"1a2bd9fa-511f-4c1b-85ab-a51c72446150",2022-11-17 01:22:04.472,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.49,"24.49",0,d06de686-be8e-4504-070c-08da59c702e6,
"7d7bf3bb-02ef-45ec-af70-2566762b79d7",2022-11-17 01:26:30.033,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
abb50afe-9b2a-4854-93b5-8dae5e48b4f4,2022-11-17 01:26:30.033,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
dd606abc-b344-4012-a43a-8ccff47e629f,2022-11-17 01:26:30.033,"4a8b49a1-05dc-4667-5998-08dac15b184a",Divan,"28e6f516-c5a1-48c9-44dc-08dab1cb22a9",Divan Sicaklik 1,/cim-sp1_d06de686-be8e-4504-070c-08da59c702e6/cnt_6d1b8ede-e70d-4132-a296-5436d235d455,"00000000-0000-0000-0000-000000000000",24.48,"24.48",0,d06de686-be8e-4504-070c-08da59c702e6,
